epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1690.46,1.08235,0.91087,1.34078,0.76229,0.7246,0.77862,0.46187,1.41483,1.10914,1.6636,0.0008425,0.0008425,0.0008425
187,1699.19,1.0922,0.90488,1.34249,0.76188,0.72173,0.78165,0.45328,1.46299,1.12414,1.71891,0.000793,0.000793,0.000793
188,1707.8,1.08565,0.91297,1.34176,0.76742,0.72493,0.78668,0.45431,1.47469,1.12178,1.73102,0.0007435,0.0007435,0.0007435
189,1716.78,1.07738,0.9015,1.33702,0.75477,0.72548,0.78288,0.4543,1.46163,1.13059,1.71303,0.000694,0.000694,0.000694
190,1724.68,1.08396,0.90403,1.35003,0.78774,0.71184,0.78765,0.45248,1.48451,1.12821,1.73687,0.0006445,0.0006445,0.0006445
191,1734.34,1.17309,0.9877,1.47128,0.77843,0.73937,0.79079,0.47311,1.42001,1.11612,1.68516,0.000595,0.000595,0.000595
192,1742.79,1.13892,0.94619,1.43557,0.78189,0.74645,0.78948,0.4797,1.38095,1.11341,1.6373,0.0005455,0.0005455,0.0005455
193,1751.42,1.1352,0.94536,1.44198,0.75477,0.73619,0.79477,0.47846,1.40161,1.11166,1.65227,0.000496,0.000496,0.000496
194,1759.95,1.1393,0.91618,1.43797,0.78891,0.73736,0.79429,0.4818,1.38723,1.09888,1.64412,0.0004465,0.0004465,0.0004465
195,1768.93,1.09525,0.90857,1.40016,0.76242,0.73675,0.78766,0.47586,1.39063,1.10782,1.6425,0.000397,0.000397,0.000397
196,1778.29,1.11328,0.91681,1.40963,0.76084,0.73792,0.78254,0.47215,1.40118,1.1117,1.65472,0.0003475,0.0003475,0.0003475
197,1787.3,1.12351,0.92168,1.42657,0.78854,0.72498,0.79321,0.48225,1.39237,1.09376,1.64588,0.000298,0.000298,0.000298
198,1796.76,1.09583,0.90228,1.40525,0.76337,0.73701,0.79365,0.48837,1.37873,1.0911,1.62527,0.0002485,0.0002485,0.0002485
199,1805.91,1.08869,0.89778,1.40262,0.78828,0.71403,0.78733,0.47837,1.40246,1.09803,1.64543,0.000199,0.000199,0.000199
200,1815.23,1.10795,0.90755,1.41757,0.79662,0.71268,0.79412,0.48716,1.38156,1.08614,1.625,0.0001495,0.0001495,0.0001495
