epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,1530.74,1.06067,0.85558,1.35997,0.78318,0.73283,0.79097,0.48887,1.37683,1.03185,1.73299,0.0017335,0.0017335,0.0017335
169,1539.77,1.10086,0.8866,1.3696,0.74981,0.77247,0.79183,0.49051,1.37846,1.0296,1.73265,0.001684,0.001684,0.001684
170,1548.85,1.0711,0.86729,1.35984,0.74316,0.7848,0.78686,0.47186,1.42132,1.06873,1.76726,0.0016345,0.0016345,0.0016345
171,1558.12,1.06172,0.86007,1.35128,0.75797,0.75758,0.78444,0.47558,1.40744,1.03663,1.75664,0.001585,0.001585,0.001585
172,1567.32,1.08944,0.87118,1.38034,0.77808,0.73757,0.78487,0.47537,1.42171,1.03106,1.77995,0.0015355,0.0015355,0.0015355
173,1576.38,1.06627,0.85229,1.34573,0.77435,0.74914,0.80021,0.48303,1.40072,1.03922,1.75514,0.001486,0.001486,0.001486
174,1585.51,1.06348,0.85433,1.35633,0.7537,0.76954,0.79751,0.47425,1.42379,1.0495,1.77135,0.0014365,0.0014365,0.0014365
175,1594.91,1.05161,0.84307,1.34835,0.77488,0.7702,0.79608,0.476,1.42498,1.05012,1.7808,0.001387,0.001387,0.001387
176,1604.46,1.0687,0.86245,1.3524,0.76342,0.77007,0.7954,0.47881,1.42451,1.04226,1.78823,0.0013375,0.0013375,0.0013375
177,1613.63,1.06794,0.86226,1.34965,0.78747,0.77295,0.80136,0.47511,1.42134,1.03243,1.76953,0.001288,0.001288,0.001288
178,1622.83,1.07222,0.87034,1.37187,0.7714,0.76384,0.79071,0.4687,1.42945,1.03411,1.77616,0.0012385,0.0012385,0.0012385
179,1632.15,1.06457,0.8469,1.35344,0.76295,0.7539,0.78516,0.47742,1.41376,1.02476,1.75409,0.001189,0.001189,0.001189
180,1641.29,1.068,0.86759,1.35312,0.79379,0.75046,0.79306,0.4734,1.4199,1.03225,1.77581,0.0011395,0.0011395,0.0011395
181,1650.68,1.0544,0.86922,1.35015,0.77606,0.74038,0.79185,0.47825,1.40541,1.04668,1.7682,0.00109,0.00109,0.00109
182,1659.85,1.05935,0.84866,1.35697,0.77968,0.75859,0.80455,0.47961,1.419,1.03492,1.75408,0.0010405,0.0010405,0.0010405
