epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,1385.19,1.24574,1.05321,1.45276,0.76983,0.73013,0.78966,0.48488,1.37906,1.10983,1.67535,0.0023275,0.0023275,0.0023275
157,1394.33,1.20883,1.03529,1.43787,0.80606,0.72412,0.78049,0.47702,1.40358,1.1157,1.69617,0.002278,0.002278,0.002278
158,1403.14,1.21735,1.04864,1.43682,0.83043,0.73256,0.79899,0.48261,1.40262,1.09649,1.6987,0.0022285,0.0022285,0.0022285
159,1412.11,1.2191,1.04057,1.44485,0.81212,0.73964,0.79659,0.49617,1.36027,1.07237,1.6745,0.002179,0.002179,0.002179
160,1420.95,1.1994,1.02528,1.42574,0.80062,0.72591,0.78653,0.48671,1.37429,1.10307,1.6754,0.0021295,0.0021295,0.0021295
161,1429.77,1.20547,1.02513,1.42763,0.82395,0.70221,0.7908,0.48532,1.39095,1.08842,1.69697,0.00208,0.00208,0.00208
162,1438.53,1.238,1.05998,1.45134,0.7779,0.73331,0.78755,0.48295,1.40728,1.10414,1.71657,0.0020305,0.0020305,0.0020305
163,1447.42,1.21287,1.0142,1.43085,0.81187,0.73063,0.7912,0.48323,1.38761,1.09423,1.70836,0.001981,0.001981,0.001981
164,1456.2,1.1981,1.01531,1.4241,0.7873,0.71606,0.78221,0.495,1.37404,1.08782,1.68485,0.0019315,0.0019315,0.0019315
165,1465.16,1.18764,1.00114,1.43027,0.80495,0.74204,0.79193,0.49114,1.37598,1.08118,1.68408,0.001882,0.001882,0.001882
166,1474.03,1.19035,1.0048,1.42174,0.77915,0.73854,0.78921,0.48416,1.38245,1.09993,1.68567,0.0018325,0.0018325,0.0018325
167,1482.82,1.22493,1.02237,1.444,0.77612,0.73624,0.78823,0.48338,1.37804,1.08819,1.68269,0.001783,0.001783,0.001783
168,1491.67,1.18353,1.01264,1.42588,0.75731,0.73879,0.77829,0.48183,1.36292,1.08466,1.67953,0.0017335,0.0017335,0.0017335
169,1500.49,1.22417,1.02928,1.43773,0.79541,0.73495,0.78393,0.49027,1.35911,1.07782,1.67162,0.001684,0.001684,0.001684
170,1509.38,1.2014,1.03225,1.43223,0.81005,0.72558,0.78615,0.48365,1.39336,1.09065,1.69454,0.0016345,0.0016345,0.0016345
171,1518.21,1.20769,1.02113,1.4279,0.79916,0.74918,0.79713,0.48938,1.37333,1.07225,1.69706,0.001585,0.001585,0.001585
172,1527.43,1.20774,1.02168,1.44558,0.78897,0.73756,0.79042,0.49264,1.36168,1.07684,1.68338,0.0015355,0.0015355,0.0015355
173,1536.15,1.19433,0.99824,1.41457,0.80879,0.74245,0.78987,0.48903,1.38599,1.07225,1.68804,0.001486,0.001486,0.001486
174,1545.03,1.1845,1.00837,1.42509,0.80134,0.75089,0.78483,0.49063,1.35938,1.07925,1.66234,0.0014365,0.0014365,0.0014365
175,1553.87,1.17652,1.01127,1.42265,0.80509,0.74587,0.79553,0.48716,1.38654,1.07847,1.68901,0.001387,0.001387,0.001387
