epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,906.031,1.04287,0.84485,1.34054,0.77732,0.76299,0.81305,0.50205,1.35525,1.02987,1.64467,0.0008425,0.0008425,0.0008425
187,911.4,1.05725,0.84578,1.33499,0.77509,0.75535,0.80262,0.49453,1.35942,1.02583,1.64093,0.000793,0.000793,0.000793
188,916.612,1.06139,0.85871,1.34584,0.7581,0.75608,0.80361,0.48896,1.39029,1.04287,1.66833,0.0007435,0.0007435,0.0007435
189,921.61,1.04632,0.84317,1.34051,0.73852,0.77625,0.80788,0.49503,1.37505,1.03448,1.65761,0.000694,0.000694,0.000694
190,926.66,1.06712,0.85271,1.35644,0.77849,0.76656,0.80727,0.48621,1.40102,1.04284,1.68495,0.0006445,0.0006445,0.0006445
191,932.148,1.1293,0.92824,1.47944,0.76463,0.75501,0.8066,0.4775,1.43941,1.07752,1.72635,0.000595,0.000595,0.000595
192,937.455,1.10181,0.8902,1.45105,0.79144,0.74901,0.80354,0.48512,1.41541,1.07451,1.70653,0.0005455,0.0005455,0.0005455
193,942.586,1.1054,0.88268,1.46384,0.77436,0.74567,0.80754,0.48608,1.41856,1.05365,1.71472,0.000496,0.000496,0.000496
194,946.765,1.10047,0.85463,1.46655,0.80151,0.74645,0.80542,0.4853,1.42249,1.05192,1.71985,0.0004465,0.0004465,0.0004465
195,951.296,1.05629,0.83741,1.41565,0.78128,0.75049,0.80889,0.48933,1.40241,1.04355,1.70282,0.000397,0.000397,0.000397
196,956.351,1.07028,0.84494,1.42107,0.80277,0.72871,0.80229,0.48531,1.42348,1.05145,1.71548,0.0003475,0.0003475,0.0003475
197,961.243,1.10187,0.86858,1.44672,0.81733,0.72389,0.81225,0.48833,1.41208,1.03987,1.7154,0.000298,0.000298,0.000298
198,966.225,1.06952,0.83687,1.43174,0.81922,0.72682,0.81405,0.49786,1.38238,1.03597,1.68284,0.0002485,0.0002485,0.0002485
199,970.741,1.05674,0.83344,1.42316,0.79773,0.72482,0.81182,0.48731,1.41469,1.03762,1.71013,0.000199,0.000199,0.000199
200,974.071,1.07775,0.84555,1.44962,0.82038,0.71969,0.81176,0.49915,1.39279,1.03236,1.68764,0.0001495,0.0001495,0.0001495
