epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1625.57,1.43425,1.24207,1.55438,0.65622,0.68353,0.71348,0.38032,1.59556,1.32562,1.81529,0.0008425,0.0008425,0.0008425
187,1634.37,1.43409,1.22384,1.54221,0.65455,0.66707,0.70787,0.3772,1.58478,1.34108,1.80644,0.000793,0.000793,0.000793
188,1643.16,1.42867,1.21738,1.54626,0.61869,0.6907,0.71482,0.38084,1.58081,1.32506,1.80449,0.0007435,0.0007435,0.0007435
189,1652,1.42376,1.22405,1.54868,0.64151,0.68057,0.70566,0.37605,1.58661,1.33476,1.81116,0.000694,0.000694,0.000694
190,1660.76,1.41036,1.21618,1.53946,0.6544,0.666,0.70003,0.37752,1.59638,1.33012,1.8115,0.0006445,0.0006445,0.0006445
191,1670.25,1.47192,1.28729,1.67505,0.59832,0.67394,0.67984,0.35449,1.59858,1.36432,1.81034,0.000595,0.000595,0.000595
192,1678.93,1.41531,1.24239,1.62669,0.61902,0.64189,0.68734,0.35505,1.60696,1.37377,1.817,0.0005455,0.0005455,0.0005455
193,1687.63,1.4185,1.21694,1.63756,0.65413,0.66423,0.70176,0.36608,1.60322,1.32253,1.82353,0.000496,0.000496,0.000496
194,1696.2,1.40283,1.21633,1.63174,0.67064,0.68227,0.70752,0.37587,1.5846,1.32201,1.8117,0.0004465,0.0004465,0.0004465
195,1704.92,1.39309,1.20565,1.61392,0.649,0.67736,0.70899,0.37986,1.58665,1.31874,1.81335,0.000397,0.000397,0.000397
196,1713.75,1.38267,1.20136,1.60181,0.6609,0.6695,0.71735,0.37856,1.57821,1.32465,1.80216,0.0003475,0.0003475,0.0003475
197,1722.58,1.39538,1.21111,1.61232,0.66403,0.6648,0.71287,0.37937,1.57867,1.31708,1.80265,0.000298,0.000298,0.000298
198,1731.07,1.39687,1.18087,1.61381,0.67715,0.67646,0.71943,0.38338,1.57014,1.3135,1.79851,0.0002485,0.0002485,0.0002485
199,1739.73,1.38698,1.19813,1.62175,0.68992,0.66821,0.71752,0.38267,1.56569,1.30565,1.79647,0.000199,0.000199,0.000199
200,1748.38,1.38004,1.20162,1.61812,0.69164,0.67005,0.7222,0.38342,1.57273,1.30538,1.80082,0.0001495,0.0001495,0.0001495
